Product_id,Product_name,Brand,Regular_price,Selling_price,Promotion_description,Currency,Pdp_url,Breadcrumb,Product_description,Color,Size,Rating,Review,Features,Material_Care_instruction,Availability,Image_url
20784560,"Baby Girls Cotton Chambray Top, Shorts & Printed Bodysuit, 3 Piece Set",Carter's," 2,855.00"," 1,142.00", 60% off,INR,https://www.macys.com/shop/product/carters-baby-girls-cotton-chambray-top-shorts-printed-bodysuit-3-piece-set?ID=20784560#PAGEINDEX/9,Kids>Sets & Outfits,"Made to match, this cotton outfit set from Carter's is complete with a flutter-sleeve top, matching easy-on shorts, and super-soft bodysuit for a ready-to-go look!",[],"['6 months', '9 months', '12 months', '18 months', '24 months']",4.9,43,"Set includes: 1 top, 1 pair of shorts & 1 bodysuit,Top: square neckline; flutter sleeves; snaps at back; chambray,Shorts: pull-on with covered elastic waistband; chambray,Bodysuit: scoop neckline; flutter sleeves; snaps at bottom; allover print,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances [20.HUS.39362 | Hohenstein HTTI],100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31524092_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31524093_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31524094_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/29661300_fpx.tif']"
19249462,"Baby Boys 3-Pc. Swim Set, Exclusively at Macy's",First Impressions," 4,283.00"," 1,784.00", 58% off,INR,https://www.macys.com/shop/product/baby-boys-3-pc.-swim-set-exclusively-at-macys?ID=19249462#PAGEINDEX/9,Kids>Swimsuits & Swim Diapers,"Introduce baby to fun in the sun with this set from First Impressions, a swim shirt, shorts and hat, all with UV protection.",[],"['3-6 months', '6-9 months', '12 months', '18 months', '24 months']",4.9,16,"Set includes: 1 hat, 1 swim top and 1 swim bottom,Hat: chin strap with Velcro® closure; allover print; UV protection,Top: crewneck; short sleeves; pulls on; UV protection,Shorts: pull-on with elastic waistband; faux fly and decorative non-functional lacing; allover print; lined; UV protection,Macy's Exclusive,Top: 85% polyester, 15% spandex; bottom & hat 100% polyester; bottom lining 100% polyester,Machine wash,Imported","Top: 85% polyester, 15% spandex; bottom & hat 100% polyester; bottom lining 100% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/1/optimized/30192941_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/30192945_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/30192944_fpx.tif']"
20389357,"Big Girls Seamless Ruched Crop Bras, Pack of 2",Maidenform," 2,677.00"," 1,606.00", 40% off,INR,https://www.macys.com/shop/product/maidenform-big-girls-seamless-ruched-crop-bras-pack-of-2?ID=20389357#PAGEINDEX/9,Kids>Jeans & Denim,The ruched crops in this two-pack from Maidenform are the ultimate comfort bras. Both stretchy seamless crop bras feature an easy overhead pullover design and beautiful prints and textures.,"['Almond Lurx', 'Skyway Lurx']","['M (7/8)', 'L (10/12)']",4.7,7,"Set includes 2 crop bras,V-neck,Adjustable straps,Pull-on with elastic at band,Ruching at front,Removable cups,Seamless design,Nylon, spandex,Machine wash,Imported","Nylon, spandex,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31126559_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31126640_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31126641_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31970443_fpx.tif']"
21249726,Toddler Girls Artistic Dog Ribbed Tee,Epic Threads," 1,428.00", 714.00, 50% off,INR,https://www.macys.com/shop/product/toddler-girls-artistic-dog-ribbed-tee-exclusively-at-macys?ID=21249726#PAGEINDEX/9,Kids>Shirts & Tops,An adorable dog paints a picture at the front of this sweetly ribbed tee from Epic Threads. Lettuce edges complete the look.,[],"['2T', '3T', '4T']",,,"Scoop neckline,Short sleeves,Dog print at front; lettuce edges at sleeves and hem,Pulls on,Macy's Exclusive,95% cotton, 5% spandex,Machine wash,Imported","Machine wash,95% cotton, 5% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32411738_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32411739_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32411740_fpx.tif']"
19836243,Toddler Boys Shark Rashguard & Swim Trunk Set,Carter's," 3,748.00"," 1,499.00", 60% off,INR,https://www.macys.com/shop/product/carters-toddler-boys-shark-rashguard-swim-trunk-set?ID=19836243#PAGEINDEX/9,Kids>Swimsuits,"The cutest little shark attack ever, this set from Carter's features a long-sleeve rashguard and matching twill swim trunks.",[],[],5,10,"Set includes: swim top and swim bottom,Top: crewneck; long raglan sleeves; shark graphic at front; knit,Trunks: pulls on; covered elastic waistband and functional drawstring; allover shark print; twill,UPF 50+ sun protection ,Rash guard: 83% polyester, 17% elastane; trunks: 100% polyester,Machine wash,Imported","Machine wash,Rash guard: 83% polyester, 17% elastane; trunks: 100% polyester", Low Stock ,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31272598_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31272658_fpx.tif']"
17301746,"Big Girls Imitation Pearl Embellished Cardigan, Created for Macy's ",Rare Editions," 3,926.00"," 2,356.00", 40% off,INR,https://www.macys.com/shop/product/rare-editions-big-girls-imitation-pearl-embellished-cardigan-created-for-macys?ID=17301746#PAGEINDEX/9,Kids>Sweaters,Add some stylish shine to her look with the lustrous imitation pearls and beads outlining this thick ribbed-knit cardigan from Rare Editions.,[],"['7', '8', '10', '12', '14', '16']",4.7,54,"Round neck,Imported,top hook-and-eye closure,Long sleeves,Scalloped ribbed-knit trim at neck, placket, cuffs and hem ,Imitation pearls and beads detailing,Created for Macy's","Hand wash,Polyester/rayon/nylon",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/27248478_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/27248478_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/27247935_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/27248061_fpx.tif']"
22233135,"Adult Glow Halloween Skeleton 100% Snug-Fit Cotton Pajamas, 2 Piece Set",Carter's," 3,926.00"," 1,428.00", 40% off,INR,https://www.macys.com/shop/product/carters-adult-glow-halloween-skeleton-100-snug-fit-cotton-pajamas-2-piece-set?ID=22233135#PAGEINDEX/9,Kids>Pajamas,"Perfect for festive looks this spooky season, this Carter's pajama set features fun skeleton graphics that glow in the dark.",[],"['4', '5', '6', '7', '8', '10', '12']",,,"Imported,Includes two-piece pajamas,Top: crewneck; long sleeves; ribbed neckline and cuffs; glow-in-the-dark skeleton print,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances [20.HUS.39362 | Hohenstein Textile Testing Institute]","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32487615_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32487617_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32487616_fpx.tif']"
20389330,Big Boys MVP French Terry Pullover Hoodie	,Jordan," 4,908.00"," 1,957.00", 60% off,INR,https://www.macys.com/shop/product/jordan-big-boys-mvp-french-terry-pullover-hoodie?ID=20389330#PAGEINDEX/9,Kids>Activewear,"Showcasing championship ring graphics printed on the sleeves, this hoodie from Jordan is made of soft French terry. It has a cozy, roomy cut, dropped shoulders create a relaxed fit, and the kangaroo pocket can be used to stash small items or his hands to help them stay warm.",[],"['S', 'M']",,,"Lined hood,Long sleeves with graphic prints on back; dropped shoulders; ribbed cuffs,Wordmark script detail at the front	,Kangaroo pocket at the front	,Ribbed hem,French terry fabric ,80% cotton, 20% polyester,Machine wash,Imported","Machine wash,80% cotton, 20% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/30994259_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/30994491_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/30994492_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/30994489_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/30994261_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/30994263_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/30994262_fpx.tif']"
21830335,Toddler Boys 2T-4T Twill Shorts,Epic Threads," 1,963.00", 785.00, 60% off,INR,https://www.macys.com/shop/product/epic-threads-toddler-boys-2t-4t-twill-shorts-exclusively-at-macys?ID=21830335#PAGEINDEX/9,Kids>Shorts,"Essentials for sunny days, these twill shorts from Epic Threads feature a stretch waistband with a functional drawstring tie.","['Navy Nautical', 'Travertine Tile']","['2T', '3T', '4T']",5,1,"Pulls on with encased elastic waistband and functional drawstring,Front pockets; back patch pockets,Macy's Exclusive,98% cotton, 2% spandex,Machine wash,Imported","Machine wash,98% cotton, 2% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32996856_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32996857_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32996858_fpx.tif']"
21031043,"Baby Boy or Baby Girl Safari Short-Sleeve Bodysuits, 5 Pack",Carter's," 2,677.00"," 1,338.00", 50% off,INR,https://www.macys.com/shop/product/carters-baby-boy-or-baby-girl-safari-short-sleeve-bodysuits-5-pack?ID=21031043#PAGEINDEX/9,Kids>Baby Clothing (0-24 months),"This five-pack of neutral short-sleeve bodysuits from Carter's features overlap shoulders for easy dressing. Crafted from soft fabric, these bodysuits offer a comfortable fit and allow for movement. Perfect for any parent, they combine value, durability, and versatility in one essential set for your little one.",[],"['3 months', '6 months', '12 months', '18 months', '24 months']",4.9,"1,883","Set includes: 5 bodysuits in assorted printed and striped designs,Crewneck,Short sleeves with lap shoulders,Snap closures at bottom,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances [20.HUS.39362 | Hohenstein Textile Testing Institute],100% cotton; heather grey: 60% cotton, 40% polyester,Machine wash,Imported","100% cotton; heather grey: 60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32045561_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32065117_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32065118_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32065119_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32065121_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32065122_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/29661300_fpx.tif']"
19610477,Big Girls Banded Bralette & Scoop Bottom Swimsuit,Breaking Waves," 3,391.00"," 1,356.00", 60% off,INR,https://www.macys.com/shop/product/breaking-waves-big-girls-banded-bralette-scoop-bottom-swimsuit?ID=19610477#PAGEINDEX/9,Kids>Swimsuits,"Tonal florals bring texture and dimension to this Breaking Waves swimsuit, a two piece with a fun look she'll love.",[],"['7', '10', '12', '14', '16', 'S (8)']",,,"Top: V-neck; pulls on; fixed straps; allover tonal florals,Bottom: pulls on; allover tonal florals; lined,Shell & lining: 96% polyester, 4% spandex,Hand wash,Imported","Hand wash,Shell & lining: 96% polyester, 4% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31261055_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31261057_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31261056_fpx.tif']"
19978847,Baby Boys Big Bunny Graphic T-Shirt,First Impressions, 892.00, 402.00, 55% off,INR,https://www.macys.com/shop/product/baby-boys-big-bunny-graphic-t-shirt-exclusively-at-macys?ID=19978847#PAGEINDEX/9,Kids>Shirts & Tops,A fun bunny graphic brings happy and hoppy style to his comfy look with this short-sleeve T-shirt from First Impressions.,[],"['3-6 months', '6-9 months', '12 months', '18 months', '24 months']",5,12,"Ribbed crewneck,Short sleeves,Bunny graphic at front,Macy's Exclusive,Cotton/polyester,Machine washable,Imported","Machine washable,Cotton/polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31189894_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31189896_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31189897_fpx.tif']"
4695582,"Baby Boys Pull On Jogger Pants, Exclusively at Macy's",First Impressions, 892.00, 402.00, 55% off,INR,https://www.macys.com/shop/product/baby-boys-pull-on-jogger-pants-exclusively-at-macys?ID=4695582#PAGEINDEX/9,Kids>Pants & Leggings,"Designed with a stretchy elastic waistband and ribbed hems, these pull-on french terry jogger pants are soft and comfortable essentials for his wardrobe.","['Deep Black', 'Navy Nautical', 'Chrome']","['3-6 months', '6-9 months', '12 months', '18 months', '24 months']",4.6,328,"Macy's Exclusive,Ribbed cuffs,Tie at elastic waistband,Cotton/polyester,Machine washable,Imported","Machine washable,Cotton/polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33034396_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/25245155_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33034396_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33034397_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/33034398_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/24881345_fpx.tif']"
7722405,Baby Girls Tiered Pearl Sleeveless Dress,Rare Editions," 6,246.00"," 2,186.00", 65% off,INR,https://www.macys.com/shop/product/rare-editions-baby-girls-tiered-pearl-sleeveless-dress?ID=7722405#PAGEINDEX/9,Kids>Dresses,Basket weaving at the bodice and a tiered skirt create the dreamy style of this beautiful sleeveless dress from Rare Editions.,[],"['3-6 months', '6-9 months', '12 months', '18 months', '24 months']",4.7,95,"Scoop neck ,Back zip closure ,Bow at waist ,Tiered skirt ,Includes diaper cover ,Polyester,Hand wash,Imported","Hand wash,Polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32222036_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/11387196_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32222032_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32222033_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32222034_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32222035_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32222036_fpx.tif']"
21031056,"Baby Girls Floral Horses Short-Sleeve Cotton Bodysuits, 5 Pack ",Carter's," 2,677.00"," 1,338.00", 50% off,INR,https://www.macys.com/shop/product/carters-baby-girls-floral-horses-short-sleeve-cotton-bodysuits-5-pack?ID=21031056#PAGEINDEX/9,Kids>Baby Clothing (0-24 months),"Florals, hearts, and horse-themed patterns add sweet style to the five cotton bodysuits in this Carter's set.",[],"['12 months', '24 months']",4.9,"3,256","Set includes: 5 bodysuits in various prints, graphics or appliqué designs ,Ribbed crewneck,Short sleeves; lap shoulders,Snap closures at bottom,100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32045609_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32065532_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32065533_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32065534_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32065535_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32065540_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/29661300_fpx.tif']"
