Pdp Url,Country,Retail Chain,Brand,Product Name,Pack Size,Price per Pack,Price per Kg or L,Promotion (Yes/No),Promotion Description,Product Description,Ingredients,Legal Name,Category Path,Product Image URL,Product Code (EAN/GTIN),Unit Count or Quantity,Private Label (Yes/No),Promotion Start Date,Promotion End Date,Promotion Type,Store or Region,Allergen & Dietary Claims,Nutritional Values,Manufacturer or Distributor,Additional Claims or Labels
https://www.carrefour.fr/p/tablette-de-chocolat-lait-creation-praline-feuillete-lindt-3046920047708?t=2237,france,,LINDT,Tablette de Chocolat Lait Création Praliné Feuilleté LINDT,La tablette de 150g,3.19,21.27,Yes,Prenez en 3 = Payez en 2,"Succombez à Lindt CREATION Praliné Feuilleté : Toute l'onctuosité d'un délicieux praliné fondant, allié au croustillant des délicats éclats de Crêpe Dentelle, au cœur du fin chocolat au lait Lindt. Découvrez aussi les 20 autres irrésistibles recettes de la collection Lindt CREATION et plongez dans un monde infini de créativité et de gourmandise.","sucre, beurre de cacao, praliné aux AMANDES et aux NOISETTES 14% (sucre, AMANDES, NOISETTES), poudre de LAIT, matière grasse végétale 5palme), pâte de cacao, feuillantine 4% (farine de BLE, sucre, beurre LAITIER concentré, poudre de LAIT écrémé, malt d'ORGE, sel), LACTOSE, NOISETTES, poudre de LAIT écrémé, émulsifiant (lécithine de SOJA), extrait de malt d'ORGE, beurre LAITIER concentré, arôme.","Chocolat au lait, extra fin traditionnel, fourré au praliné aux éclats de feuillantine.","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/990110ea5b8c4747ac8caca188bb86a2/p_540x540/03046920047708_C1N1_s14.jpeg,3046920047708,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2357 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '565 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '36 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '18 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '52 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '50 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '6.9 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.26 g / 100 g'}",LINDT,
https://www.carrefour.fr/p/tablette-de-chocolat-blanc-vanille-lindt-3046920084000?t=2237,france,,LINDT,Tablette de Chocolat Blanc Vanille LINDT,La tablette de 100g,2.45,24.50,Yes,Prenez en 3 = Payez en 2,"Lindt Excellence Blanc Extra Velouté Les chocolats de dégustation Lindt Excellence sont préparés pour vous par nos Maîtres Chocolatiers avec une rare exigence de perfection : de la sélection des fèves à la révélation des saveurs et des textures les plus fines du chocolat. L'ultime douceur d'un chocolat blanc onctueux, sublimé par la délicate saveur de la vanille de Madagascar. Un plaisir tout en f…","Sucre, beurre de cacao, poudre de LAIT, LACTOSE, émulsifiant (lécithine de SOJA), arôme naturel de vanille de Madagascar, extrait de vanille Bourbon.",chocolat blanc extra fin a l'arôme naturel de vanille,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/9fec3c73e1f244998b98d1556d258b01/p_540x540/03046920084000_C1C1_s13.jpeg,3046920084000,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2383 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '571 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '36 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '22 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '57 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '57 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '4.8 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.19 g / 100 g'}",LINDT,
https://www.carrefour.fr/p/bonbons-star-mint-menthe-intense-haribo-3103220006603?t=2237,france,,HARIBO,Bonbons Star Mint menthe intense HARIBO,le paquet de 200g,1.65,8.25,No,,"Envie d'une explosion de fraîcheur ? Retrouvez les célèbres bonbons Starmint Menthe Intense! A base de menthe RICQLES, les Starmint Menthe Intense renferment une fraîcheur incomparable et se glissent dans toutes les poches !",Ingrédients: sucre; sirop de glucose; amidon; arôme naturel de menthe avec autres arômes naturels; agent d'enrobage: cire de carnauba. Tenir à l'abri de la chaleur et de l'humidité.,CONFISERIE DRAGÉIFIÉE À LA MENTHE,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/ae7e07be73bb419db4760153ac0dba6f/p_540x540/03103220006603_A1C1_s01.jpeg,3103220006603,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1620 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '5 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '381 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '5 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '1 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '1 %', 'glucides_Valeurs nutritionnelles pour 100 g': '95 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '9 %', 'sucres_Valeurs nutritionnelles pour 100 g': '83 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '23 %', 'protéines_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '1 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '1 %'}",HARIBO,
https://www.carrefour.fr/p/bonbons-mao-croqui-haribo-3103220006658?t=2237,france,,HARIBO,Bonbons Mao Croqui HARIBO,le paquet de 250g,1.49,5.96,No,,"Votre bonbon tendre dragéifié préféré au cœur acide et aux bons goûts de fraise, framboise, orange, pomme et citron ! Ca va croqu'i !","Ingrédients: sucre; sirop de glucose; graisse de palme; humectant: sirop de sorbitol; acidifiant: acide citrique; gélatine; sirop de caramel; correcteur d'acidité: carbonate acide de sodium; concentrés de fruits et de plantes: carthame, citron, spiruline, radis, cassis, carotte, pomme; extrait de réglisse; arôme; sirop de sucre mélassé; antiagglomérant: talc; agent d'enrobage: cire d'abeille blanc…","CONFISERIE PÂTE À MÂCHER DRAGÉIFIÉE, AROMATISÉE","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/8da1ebc188b841df83b219bec3659ae8/p_540x540/03103220006658_A1C1_s01.jpeg,3103220006658,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1727 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '5 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '408 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '5 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '5.1 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '2 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '2.5 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '3 %', 'glucides_Valeurs nutritionnelles pour 100 g': '90 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '9 %', 'sucres_Valeurs nutritionnelles pour 100 g': '70 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '19 %', 'protéines_Valeurs nutritionnelles pour 100 g': '0.7 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '1 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.05 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '1 %'}",HARIBO,
https://www.carrefour.fr/p/bonbons-happy-cola-haribo-3103220009550?t=2237,france,,HARIBO,Bonbons Happy Cola HARIBO,le paquet de 300g,1.83,6.10,Yes,PROMO : 20%,"Les célèbres bonbons au goût Cola et au cœur délicieusement tendre, sans colorant artificiel !","Ingrédients: sirop de glucose; sucre; gélatine; dextrose; acidifiant: acide citrique; sirop de caramel; arôme; huile de tournesol; agent d'enrobage: cire d'abeille blanche et jaune. Tenir à l'abri de la chaleur et de l'humidité. Peut contenir des traces de blé, LAIT.",CONFISERIE GÉLIFIÉE GOÛT COLA,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/a416181be92b4716a3e9f737bc5f3d0f/p_540x540/03103220009550_C1N1_s01.jpeg,3103220009550,,,2025-08-14T00:00:00+0200,2025-09-15T23:59:00+0200,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1411 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '4 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '332 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '4 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '1 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '1 %', 'glucides_Valeurs nutritionnelles pour 100 g': '75 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '7 %', 'sucres_Valeurs nutritionnelles pour 100 g': '43 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '12 %', 'protéines_Valeurs nutritionnelles pour 100 g': '6.6 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '3 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.03 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '1 %'}",HARIBO," Promo Exclu Drive "
https://www.carrefour.fr/p/bonbons-oeufs-au-plat-haribo-3103220009581?t=2237,france,,HARIBO,Bonbons Œufs au plat HARIBO,le paquet de 300g,1.75,5.83,No,,Deux textures pour deux arômes uniques ! Une douceur incomparable et un goût inégalé… Vous raffolez du bonbon Oeuf au plat HARIBO ? Profitez-en !,"Ingrédients: sirop de glucose; sucre; eau; dextrose; gélatine; acidifiant: acide citrique; huile de tournesol; arôme; concentrés de fruits et de plantes: carthame, orange, citron, mangue, fruit de la passion, baie de sureau, radis, patate douce, carotte, cassis, hibiscus; agent d'enrobage: cire d'abeille blanche et jaune. Tenir à l'abri de la chaleur et de l'humidité. Peut contenir des traces de L…",CONFISERIE GÉLIFIÉE,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/b7d33f65331f4aa2a16d1bad8b71c845/p_540x540/03103220009581_A1C1_s01.jpeg,3103220009581,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1441 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '4 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '339 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '4 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '1 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '1 %', 'glucides_Valeurs nutritionnelles pour 100 g': '79 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '8 %', 'sucres_Valeurs nutritionnelles pour 100 g': '56 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '16 %', 'protéines_Valeurs nutritionnelles pour 100 g': '5 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '3 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '1 %'}",HARIBO,
https://www.carrefour.fr/p/bonbons-rotella-haribo-3103220009635?t=2237,france,,HARIBO,Bonbons Rotella HARIBO,le paquet de 300g,1.69,5.63,No,,"Rotella, l'indémodable et irrésistible rouleau saveur réglisse. Retrouvez ce célèbre bonbon à la réglisse, sans colorant et qui convient aux végétariens !",Ingrédients: sirop de sucre mélassé; farine de BLÉ; sirop de glucose; amidon; extrait de réglisse (1 %); maltodextrine; sel; huile de tournesol; arôme naturel d'anis étoilé; agent d'enrobage: cire d'abeille blanche et jaune.. Tenir à l'abri de la chaleur et de l'humidité. Peut contenir des traces de LAIT.,CONFISERIE À LA RÉGLISSE,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/848277007e784a378d9f1053129f719b/p_540x540/03103220009635_C1N1_s01.jpeg,3103220009635,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1291 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '4 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '304 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '4 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '1 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '1 %', 'glucides_Valeurs nutritionnelles pour 100 g': '71 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '7 %', 'sucres_Valeurs nutritionnelles pour 100 g': '38 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '10 %', 'protéines_Valeurs nutritionnelles pour 100 g': '3 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '2 %', 'sel_Valeurs nutritionnelles pour 100 g': '1.9 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '8 %'}",HARIBO,
https://www.carrefour.fr/p/bonbons-carensac-haribo-3103220009819?t=2237,france,,HARIBO,Bonbons Carensac HARIBO,le paquet de 250g,1.97,7.88,Yes,1 acheté = 10% de remise,"Craquez pour les dragées au délicieux goût de réglisse ! Coloré et savoureux, le bonbon Car en Sac régale les grands gourmands depuis des générations.","Ingrédients: sucre; sirop de sucre mélassé; farine de BLÉ; amidon; extrait de réglisse; maltodextrine; arôme; émulsifiant: mono- et diglycérides d'acides gras; sel; concentrés de fruits et de plantes: spiruline, carthame, radis, citron, cassis, carotte; correcteur d'acidité: carbonate acide de sodium; agents d'enrobage: cire d'abeille blanche et jaune, cire de carnauba. Tenir à l'abri de la chaleu…",CONFISERIE DRAGÉIFIÉE AROMATISÉE À LA RÉGLISSE,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/aeae08d42f1744a18807639d0e0cf3ef/p_540x540/03103220009819_A1C1_s01.jpeg,3103220009819,,,2025-08-14T00:00:00+0200,2025-09-15T23:59:00+0200,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1502 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '4 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '354 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '4 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '1 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '1 %', 'glucides_Valeurs nutritionnelles pour 100 g': '86 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '8 %', 'sucres_Valeurs nutritionnelles pour 100 g': '73 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '20 %', 'protéines_Valeurs nutritionnelles pour 100 g': '1.7 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '1 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.43 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '2 %'}",HARIBO," Promo Exclu Drive "
https://www.carrefour.fr/p/bonbons-zanzigliss-haribo-3103220025956?t=2237,france,,HARIBO,Bonbons Zanzigliss HARIBO,le paquet de 300g,1.79,5.97,No,,Laissez-vous séduire par la douceur irrésistible des Zanzigliss ! Pour les vrais gourmands de bonbons à la réglisse !,"Ingrédients: sirop de sucre mélassé; sucre; farine de BLÉ; sirop de glucose; amidon; dextrose; graisse de palme; extrait de réglisse; maltodextrine; sel; gélatine; acidifiant: acide citrique; huile de tournesol; concentrés de fruits et de plantes: carthame, spiruline, betterave rouge; arôme; colorant: curcumine; agent d'enrobage: cire d'abeille blanche et jaune. Tenir à l'abri de la chaleur et de …",CONFISERIE ASSORTIE AROMATISÉE À LA RÉGLISSE,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/0dfdd86d11334501acdcdc9f007c1113/p_540x540/03103220025956_C1N1_s01.jpeg,3103220025956,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1465 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '4 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '346 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '4 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '3.4 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '1 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '1.7 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '2 %', 'glucides_Valeurs nutritionnelles pour 100 g': '75 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '7 %', 'sucres_Valeurs nutritionnelles pour 100 g': '50 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '14 %', 'protéines_Valeurs nutritionnelles pour 100 g': '3 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '2 %', 'sel_Valeurs nutritionnelles pour 100 g': '1.2 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '5 %'}",HARIBO,
https://www.carrefour.fr/p/bonbons-tagada-haribo-3103220033371?t=2237,france,,HARIBO,Bonbons Tagada HARIBO,le paquet de 400g,1.95,4.88,No,,"L'iconique bonbon Haribo avec le même gout inimitable et la texture fondante, sans colorant artificiel !","Ingrédients: sucre; sirop de glucose; gélatine; acidifiant: acide citrique; arôme; concentrés de fruits et de plantes: radis, carotte, carthame, citron. Tenir à l'abri de la chaleur et de l'humidité. Peut contenir des traces de blé, LAIT.",CONFISERIE GÉLIFIÉE,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/b18a7f4efb1e4176aedb3d4b580d03a2/p_540x540/03103220033371_C1N1_s02.jpeg,3103220033371,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1541 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '5 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '363 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '5 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '1 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '1 %', 'glucides_Valeurs nutritionnelles pour 100 g': '88 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '8 %', 'sucres_Valeurs nutritionnelles pour 100 g': '74 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '21 %', 'protéines_Valeurs nutritionnelles pour 100 g': '2.6 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '1 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '1 %'}",HARIBO,
