Product_name,Regular_price,Currency,Grammage_quantity,Grammage_unit,Ingredients,Pdp_url,Storage_instructions,Country_of_origin,Nutritions,Image_url,Breadcrumbs
Verse frites,2.49,Euro,1,kilo,"Ingrediënten :voorgebakken aardappelen, 4% zonnebloemolie.",https://www.hoogvliet.com/product/verse-frites1,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. Verpakt onder beschermende atmosfeer.",,"{'Energie': '140 Kilocalorie', 'Totale vetten': '4.07 Gram', 'Vetzuren, totaal verzadigd': '0.53 Gram', 'Vetzuren, enkelvoudig onverzadigd': '2.7 Gram', 'Vetzuren, meervoudig onverzadigd': '0.7 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '22.51 Gram', 'Suikers, totaal': '0.12 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '22.39 Gram', 'Voedingsvezels': '2.13 Gram', 'Eiwitten': '2.38 Gram', 'natrium': '0.02 Gram', 'Zout': '0.05 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/721853000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Friet', 'Verse frites']"
Hoogvliet Uienringen,2.25,Euro,300,gram,Ingrediënten :Ui.,https://www.hoogvliet.com/product/hoogvliet-uienringen,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer",,"{'Energie': '38 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '6.3 Gram', 'Suikers, totaal': '4.5 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.8 Gram', 'Voedingsvezels': '2.7 Gram', 'Eiwitten': '1.3 Gram', 'natrium': '0.004 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/035983000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Uienringen']"
G'woon Aardbeien,1.55,Euro,225,gram,Ingrediënten :Aardbeien.,https://www.hoogvliet.com/product/g-apos-woon-aardbeien,"Bewaarvoorschriften: 
Bewaren bij -18°C of lager. Na ontdooien niet opnieuw invriezen. ",,"{'Energie': '29 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '5.1 Gram', 'Suikers, totaal': '5.1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.1 Gram', 'Eiwitten': '0.7 Gram', 'natrium': '0.003 Gram', 'Zout': '0.008 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/681526000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Rood fruit, druiven', 'Aardbeien']"
Hoogvliet Rucola melange,2.39,Euro,150,gram,"Ingrediënten :34% Rucola, 34% bietenblad, 33% lollo rosso.",https://www.hoogvliet.com/product/hoogvliet-rucola-melange,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",,"{'Energie': '19 Kilocalorie', 'Totale vetten': '0.267 Gram', 'Vetzuren, totaal verzadigd': '0.034 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.034 Gram', 'Vetzuren, meervoudig onverzadigd': '0.2 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '1.53 Gram', 'Suikers, totaal': '0.333 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.197 Gram', 'Voedingsvezels': '1.235 Gram', 'Eiwitten': '2.071 Gram', 'natrium': '0.028 Gram', 'Zout': '0.07 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/075837000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Rucola melange']"
Halve kriel in schil,1.69,Euro,500,gram,"Ingrediënten :99% voorgekookte aardappelen, 0,4% zeezout, 0,2% rozemarijn, zout, groenten (knoflook, ui), suiker, witte peper, kurkuma-extract, zonnebloemolie.",https://www.hoogvliet.com/product/halve-kriel-in-schil,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. Verpakt onder beschermende atmosfeer.",,"{'Energie': '74 Kilocalorie', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.007 Gram', 'Vetzuren, meervoudig onverzadigd': '0.011 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '14.1 Gram', 'Suikers, totaal': '1.1 Gram', 'suiker, toegevoegd': '0.02 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '13 Gram', 'Voedingsvezels': '2.6 Gram', 'Eiwitten': '2.4 Gram', 'natrium': '0.264 Gram', 'Zout': '0.66 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/727546000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Partjes, krieltjes, schijfjes', 'Halve kriel in schil']"
Tasty Cherry pruim tros tomaten,3.79,Euro,400,gram,Klasse 1 .... Land van herkomst: Nederland,https://www.hoogvliet.com/product/tasty-cherry-pruim-tros-tomaten,,Nederland,{},https://cdn.hoogvliet.com/Images/Product/XL/727337000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Tomaat, paprika', 'Cherry pruim tros tomaten']"
Healthyhand Meloen medley,2.46,Euro,150,gram,"Ingrediënten: cantaloupe meloen, gele meloen, watermeloen.",https://www.hoogvliet.com/product/healthyhand-meloen-medley,"Bewaarvoorschriften: 
Gekoeld bewaren bij max. 7°C. Na openen beperkt houdbaar. Ongeopend, te gebruiken tot en met: zie bovenzijde. ",,"{'Energie': '33 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.0 Gram', 'Koolhydraten': '7.2 Gram', 'Suikers, totaal': '7.2 Gram', 'Voedingsvezels': '0.6 Gram', 'Eiwitten': '0.6 Gram', 'Zout': '0.03 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/725774000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Fruitsalades', 'Meloen medley']"
Hoogvliet Prei fijn,1.19,Euro,200,gram,Ingrediënten :Prei Dit product kan sporen van SELDERIJ bevatten.,https://www.hoogvliet.com/product/hoogvliet-prei-fijn1,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '123 Kilojoule', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Koolhydraten': '3.8 Gram', 'Suikers, totaal': '3.4 Gram', 'Voedingsvezels': '3 Gram', 'Eiwitten': '1.5 Gram', 'Zout': '0.01 Gram', 'Zetmeel': '0.5 Gram', 'natrium': '0.004 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/679013000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Prei fijn']"
Healthyhand Fruitmix tropisch,2.00,Euro,150,gram,"Ingrediënten: watermeloen, mango, ananas, cantaloupe meloen, gele meloen, blauwe bes, kiwi.",https://www.hoogvliet.com/product/healthyhand-fruitmix-tropisch,"Bewaarvoorschriften: 
Gekoeld bewaren bij max. 7°C. Na openen beperkt houdbaar. Ongeopend, te gebruiken tot en met: zie bovenzijde. ",,"{'Energie': '48 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.0 Gram', 'Koolhydraten': '10 Gram', 'Suikers, totaal': '9.7 Gram', 'Voedingsvezels': '1.2 Gram', 'Eiwitten': '0.6 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/725778000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Fruitsalades', 'Fruitmix tropisch']"
Opbakaardapppelen gekruid,1.59,Euro,500,gram,"Ingrediënten :98% voorgekookte aardappelen, zout, glucosestroop, 0,2% ui, 0,1% paprika, suiker, gerookte maltodextrine, aroma, kruiden (peterselie, oregano, salie), zwarte peper, knoflook, chilipeper, rookaroma, kurkuma, komijn. .",https://www.hoogvliet.com/product/opbakaardapppelen-gekruid,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. Verpakt onder beschermende atmosfeer.",,"{'Energie': '79 Kilocalorie', 'Totale vetten': '0.049 Gram', 'Vetzuren, totaal verzadigd': '0.023 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.014 Gram', 'Vetzuren, meervoudig onverzadigd': '0.011 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '16.4 Gram', 'Suikers, totaal': '0.624 Gram', 'suiker, toegevoegd': '0.52 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '15.77 Gram', 'Voedingsvezels': '2.227 Gram', 'Eiwitten': '2.029 Gram', 'natrium': '0.322 Gram', 'Zout': '0.805 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/727544000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Partjes, krieltjes, schijfjes', 'Opbakaardapppelen gekruid']"
Hoogvliet Bleekselderij,1.19,Euro,1,stuk,Klasse 1 .... land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-bleekselderij,"Bewaarvoorschriften: 
Droog en donker bewaren. ",Nederland,"{'Energie': '14 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2 Gram', 'Suikers, totaal': '1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.1 Gram', 'Eiwitten': '1 Gram', 'natrium': '0.06 Gram', 'Zout': '0.15 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/219215000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Bleekselderij']"
Hoogvliet Groene salade italiaans,,Euro,240,gram,"Ingrediënten :21% kruidendressing (water, koolzaadolie, natuurazijn, suiker, 3% basilicum, maltodextrine, groenten (knoflook, spinazie), VRIJE-UITLOOPKIPPENEI-EIGEELPOEDER, maïszetmeel, verdikkingsmiddel: E415/E412, zout, 0,3% peterselie, voedingszuur: E330, witte peper, gistextract, natuurlijk citroenaroma, conserveermiddel: E202/E270, zoetstof: steviolglycosiden, natuurlijk basilicumaroma), 19% komkommer, 13% rode eikenbladsla, 13% groene eikenbladsla, paprika, 8%, regatokaas (MELK, zout, zuursel, microbieel stremsel), 8% croutonmix (30% tomatengranulaat, 25% croutons (TARWEBLOEM, olijfolie, palmolie, gist, zout, TARWEMOUTBLOEM, oregano), 25% zonnebloempitten, 20% pompoenpitten), 6% rucola. Kan PINDA, AMANDELEN, HAZELNOTEN, WALNOTEN, CASHEWNOTEN, PECANNOTEN, PARANOTEN, PISTACHENOTEN en MACADAMIANOTEN bevatten.",https://www.hoogvliet.com/product/hoogvliet-groene-salade-italiaans,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",NIET INGEVULD,"{'Energie': '120 Kilocalorie', 'Totale vetten': '7.996 Gram', 'Vetzuren, totaal verzadigd': '2.021 Gram', 'Vetzuren, enkelvoudig onverzadigd': '3.49 Gram', 'Vetzuren, meervoudig onverzadigd': '2.15 Gram', 'Transvetzuren': '0.117 Gram', 'Koolhydraten': '6.369 Gram', 'Suikers, totaal': '3.635 Gram', 'suiker, toegevoegd': '1.313 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '2.271 Gram', 'Voedingsvezels': '1.396 Gram', 'Eiwitten': '4.908 Gram', 'natrium': '0.165 Gram', 'Zout': '0.413 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/709893000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Groene salade italiaans']"
Hoogvliet Tauge,1.05,Euro,125,gram,Ingrediënten :Taugé.,https://www.hoogvliet.com/product/hoogvliet-tauge2,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '97 Kilojoule', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.0 Gram', 'Koolhydraten': '2.7 Gram', 'Suikers, totaal': '1.8 Gram', 'Voedingsvezels': '1.2 Gram', 'Eiwitten': '2.2 Gram', 'Zout': '0.015 Gram', 'Zetmeel': '1.4 Gram', 'natrium': '0.006 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/718519000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Tauge']"
Bonduelle Crispy maïs,1.48,Euro,150,gram,"Ingrediënten: Maïskorrels, water, zout.",https://www.hoogvliet.com/product/bonduelle-crispy-ma-s1,"Bewaarvoorschriften: 
Koel, donker en droog bewaren. ",,"{'Energie': '73 Kilocalorie', 'Totale vetten': '1.4 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Koolhydraten': '11 Gram', 'Suikers, totaal': '5.1 Gram', 'Voedingsvezels': '3 Gram', 'Eiwitten': '2.7 Gram', 'Zout': '0.28 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/490393000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Crispy maïs']"
Hoogvliet Sperziebonen,1.95,Euro,200,gram,Ingrediënten :Sperziebonen.,https://www.hoogvliet.com/product/hoogvliet-sperziebonen7,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",,"{'Energie': '25 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.06 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.03 Gram', 'Vetzuren, meervoudig onverzadigd': '0.11 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '1.8 Gram', 'Suikers, totaal': '1.2 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.6 Gram', 'Voedingsvezels': '3.6 Gram', 'Eiwitten': '2.3 Gram', 'natrium': '0.003 Gram', 'Zout': '0.008 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/079982000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Sperziebonen']"
G'woon Zomerfruit,1.99,Euro,250,gram,"Ingrediënten :29% aardbeien, 15% frambozen, 14% bramen, 14% blauwe bessen, 14% kersen, 14% rode bessen.",https://www.hoogvliet.com/product/g-apos-woon-zomerfruit,"Bewaarvoorschriften: 
Bewaren bij -18°C of lager. Na ontdooien niet opnieuw invriezen. ",,"{'Energie': '40 Kilocalorie', 'Totale vetten': '0.129 Gram', 'Vetzuren, totaal verzadigd': '0.014 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.014 Gram', 'Vetzuren, meervoudig onverzadigd': '0.058 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '6.634 Gram', 'Suikers, totaal': '6.494 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.14 Gram', 'Voedingsvezels': '2.066 Gram', 'Eiwitten': '1 Gram', 'natrium': '0.002 Gram', 'Zout': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/681535000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Rood fruit, druiven', 'Zomerfruit']"
Aardappelpart met schil,1.09,Euro,500,gram,Ingrediënten :Aardappel.,https://www.hoogvliet.com/product/aardappelpart-met-schil,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. ",,"{'Energie': '79 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '16.8 Gram', 'Suikers, totaal': '0.4 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '16.4 Gram', 'Voedingsvezels': '2.2 Gram', 'Eiwitten': '1.8 Gram', 'natrium': '0.02 Gram', 'Zout': '0.05 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/727549000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Partjes, krieltjes, schijfjes', 'Aardappelpart met schil']"
Hoogvliet Tauge,1.95,Euro,250,gram,Ingrediënten :Taugé. Dit product kan sporen van SELDERIJ bevatten.,https://www.hoogvliet.com/product/hoogvliet-tauge3,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '25 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.2 Gram', 'Suikers, totaal': '1.8 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.4 Gram', 'Voedingsvezels': '1.2 Gram', 'Eiwitten': '2.2 Gram', 'natrium': '0.006 Gram', 'Zout': '0.015 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/718520000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Tauge']"
G'woon Gebroken bonen,1.55,Euro,800,gram,Ingrediënten : sperziebonen.,https://www.hoogvliet.com/product/g-apos-woon-gebroken-bonen1,"Bewaarvoorschriften: 
In koelkast (+7°C): 48 uur. In vriezer * (-6°C): 1 week. In vriezer ** (-12°C): 3 weken. In vriezer *** (-18°C): ten minste houdbaar tot op de verpakking vermelde datum. Na ontdooiing niet opnieuw invriezen. ",,"{'Energie': '31 Kilocalorie', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0.08 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.32 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.1 Gram', 'Suikers, totaal': '2.2 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '3.4 Gram', 'Eiwitten': '2.1 Gram', 'natrium': '0.004 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/717722000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Gebroken bonen']"
Bio+ Biologische  mais vacuum,2.95,Euro,2,stuk,Ingrediënten :Gekookte maïskolven*. *van biologische oorsprong,https://www.hoogvliet.com/product/bio-biologische-mais-vacuum,"Bewaarvoorschriften: 
Droog en donker bewaren. ",Nederland,"{'Energie': '77 Kilocalorie', 'Totale vetten': '1.5 Gram', 'Vetzuren, totaal verzadigd': '0.4 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '12 Gram', 'Suikers, totaal': '8 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.5 Gram', 'Eiwitten': '2.5 Gram', 'natrium': '0.001 Gram', 'Zout': '0.003 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/009401000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Biologische  mais vacuum']"
Hoogvliet Fijne roerbak,2.39,Euro,400,gram,"Ingrediënten :21% witte kool, 17% prei, 17% paprika, ui, broccoli, courgette.",https://www.hoogvliet.com/product/hoogvliet-fijne-roerbak,"Bewaarvoorschriften: 
Keep refrigerated (max. 7°C). After opening limited shelf life. ",,"{'Energie': '28 Kilocalorie', 'Totale vetten': '0.216 Gram', 'Vetzuren, totaal verzadigd': '0.045 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.017 Gram', 'Vetzuren, meervoudig onverzadigd': '0.154 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.641 Gram', 'Suikers, totaal': '3.22 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.421 Gram', 'Voedingsvezels': '2.445 Gram', 'Eiwitten': '1.636 Gram', 'natrium': '0.004 Gram', 'Zout': '0.011 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/073076000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Groentemixen', 'Fijne roerbak']"
G'woon Rode bieten,1.75,Euro,340,gram,"Ingrediënten :74% rode biet, water, azijn, suiker, maïszetmeel, zout.",https://www.hoogvliet.com/product/g-apos-woon-rode-bieten1,"Bewaarvoorschriften: 
Droog en donker bewaren. ",,"{'Energie': '33 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '6.2 Gram', 'Suikers, totaal': '5.7 Gram', 'suiker, toegevoegd': '2.3 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.1 Gram', 'Eiwitten': '0.9 Gram', 'natrium': '0.136 Gram', 'Zout': '0.34 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/691109000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Wortelen, knolgroenten', 'Rode bieten']"
Hoogvliet Spitskool stuks,2.15,Euro,1,stuk,Klasse 1.... Land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-spitskool-stuks,,Nederland,"{'Energie': '42 Kilocalorie', 'Totale vetten': '1 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, meervoudig onverzadigd': '0.4 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '4 Gram', 'Suikers, totaal': '4 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.5 Gram', 'Eiwitten': '3 Gram', 'natrium': '0.01 Gram', 'Zout': '0.025 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/720724000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Koolgroenten', 'Spitskool stuks']"
G'woon Sperziebonen gebroken,1.19,Euro,680,gram,"Ingrediënten :sperziebonen, water.",https://www.hoogvliet.com/product/g-apos-woon-sperziebonen-gebroken2,"Bewaarvoorschriften: 
Na openen gekoeld bewaren (max. 7 °C) en beperkt houdbaar ",NIET INGEVULD,"{'Energie': '23 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2.6 Gram', 'Suikers, totaal': '0.7 Gram', 'suiker, toegevoegd': '0 Gram', 'Zetmeel': '1.9 Gram', 'Polyolen, totaal': '0 Gram', 'Voedingsvezels': '2.8 Gram', 'Eiwitten': '1.5 Gram', 'Zout': '0 Gram', 'natrium': '0 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/690893000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Sperziebonen gebroken']"
Hoogvliet Wortel julienne,1.15,Euro,150,gram,Ingrediënten :Wortel.,https://www.hoogvliet.com/product/hoogvliet-wortel-julienne,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '145 Kilojoule', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.2 Gram', 'Koolhydraten': '5.7 Gram', 'Suikers, totaal': '3.1 Gram', 'Voedingsvezels': '3.3 Gram', 'Eiwitten': '0.6 Gram', 'Zout': '0.09 Gram', 'Zetmeel': '2.5 Gram', 'natrium': '0.036 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/679010000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Wortelen, knolgroenten', 'Wortel julienne']"
Verse krul peterselie,1.15,Euro,30,gram,Ingrediënten :Peterselie.,https://www.hoogvliet.com/product/verse-krul-peterselie,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). ",NIET INGEVULD,"{'Energie': '30 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '1 Gram', 'Suikers, totaal': '1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '5 Gram', 'Eiwitten': '4 Gram', 'natrium': '0.04 Gram', 'Zout': '0.1 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/714685000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Verse kruiden, smaakmakers', 'Verse krul peterselie']"
